Produkttyp;ISIN;Basiswert;Rückzahlungstermin;Geld;Brief;(Maßgebliche) Rendite p.a.;(Maßgeblicher) Sicherheitspuffer;(Mögliche) nächste Zahlung;Währung;ETF-Liefermöglichkeit;Besonderheit bei Rückzahlungsbeträgen;Nachhaltigkeit
Express-Anleihe;DE000LB2UNZ7;MSCI EMU SRI Select 30 Decrement 3,5% Index;30.03.2027 00:00:00;98,30;99,80;2,29 %;45,00 %;2,10 %;EUR;;;ESG (nachhaltig)
Express-Anleihe;DE000LB2UNX2;EURO STOXX 50®;30.03.2027 00:00:00;98,74;99,74;2,10 %;44,30 %;1,85 %;EUR;;;Basic (nicht nachhaltig)
Festzins-Safe-Anleihe mit Cap;DE000LB2UNK9;EURO STOXX® Select Dividend 30;30.03.2027 00:00:00;100,39;101,00;0,33 %;;0,33 %;EUR;;;Basic (nicht nachhaltig)
Index-Anleihe;DE000LB2UK42;EURO STOXX 50®;26.08.2022 00:00:00;99,86;99,96;3,66 %;10,68 %;3,60 %;EUR;;;Basic (nicht nachhaltig)
Index-Anleihe;DE000LB2UK34;EURO STOXX 50®;26.08.2022 00:00:00;99,84;99,94;2,46 %;17,55 %;2,40 %;EUR;;;Basic (nicht nachhaltig)
Index-Anleihe;DE000LB2UJ86;DAX®;26.08.2022 00:00:00;99,35;99,45;4,74 %;2,16 %;4,30 %;EUR;;;Basic (nicht nachhaltig)
Index-Anleihe;DE000LB2UK59;EURO STOXX 50®;26.08.2022 00:00:00;99,85;99,95;4,53 %;6,56 %;4,45 %;EUR;;;Basic (nicht nachhaltig)
Index-Anleihe;DE000LB2UJ60;DAX®;26.08.2022 00:00:00;99,52;99,62;2,74 %;13,03 %;2,45 %;EUR;;;Basic (nicht nachhaltig)
Index-Anleihe;DE000LB2UJ52;DAX®;26.08.2022 00:00:00;99,61;99,71;1,71 %;20,28 %;1,50 %;EUR;;;Basic (nicht nachhaltig)
Index-Anleihe;DE000LB2UJ78;DAX®;26.08.2022 00:00:00;99,44;99,54;3,66 %;7,59 %;3,30 %;EUR;;;Basic (nicht nachhaltig)
Index-Anleihe;DE000LB2UVE5;EURO STOXX 50®;25.03.2022 00:00:00;99,18;99,28;5,75 %;3,81 %;5,00 %;EUR;;;Basic (nicht nachhaltig)
Index-Anleihe;DE000LB2UV98;DAX®;25.03.2022 00:00:00;99,22;99,32;3,79 %;9,41 %;3,10 %;EUR;;;Basic (nicht nachhaltig)
Index-Anleihe;DE000LB2UV72;DAX®;25.03.2022 00:00:00;99,34;99,44;2,36 %;16,65 %;1,80 %;EUR;;;Basic (nicht nachhaltig)
Index-Anleihe;DE000LB2UVA3;DAX®;25.03.2022 00:00:00;99,15;99,25;4,67 %;5,78 %;3,90 %;EUR;;;Basic (nicht nachhaltig)
Index-Anleihe;DE000LB2UVC9;EURO STOXX 50®;25.03.2022 00:00:00;99,49;99,59;2,41 %;17,55 %;2,00 %;EUR;;;Basic (nicht nachhaltig)
Index-Anleihe;DE000LB2UVB1;DAX®;25.03.2022 00:00:00;98,72;98,82;5,71 %;2,16 %;4,50 %;EUR;;;Basic (nicht nachhaltig)
Index-Anleihe;DE000LB2UVD7;EURO STOXX 50®;25.03.2022 00:00:00;99,37;99,47;3,85 %;10,68 %;3,30 %;EUR;;;Basic (nicht nachhaltig)
Index-Anleihe;DE000LB2UV80;DAX®;25.03.2022 00:00:00;99,28;99,38;3,02 %;13,03 %;2,40 %;EUR;;;Basic (nicht nachhaltig)
Memory-Express-Zertifikat plus;DE000LB2L7X1;Infineon;30.03.2027 00:00:00;1.006,33;1.018,55;2,05 %;33,60 %;4,10 %;EUR;;;ESG (nachhaltig)
Memory-Express-Zertifikat plus;DE000LB2L7W3;Daimler;30.03.2027 00:00:00;1.014,43;1.026,75;1,47 %;39,21 %;4,30 %;EUR;;;Basic (nicht nachhaltig)
Memory-Express-Zertifikat plus;DE000LB2L7U7;Bayer;30.03.2027 00:00:00;980,73;992,64;5,18 %;23,38 %;4,80 %;EUR;;;Basic (nicht nachhaltig)
Memory-Express-Zertifikat plus;DE000LB2L7L6;EURO STOXX 50®;30.03.2027 00:00:00;990,31;1.000,31;0,67 %;50,43 %;0,75 %;EUR;;;Basic (nicht nachhaltig)
Memory-Express-Zertifikat plus;DE000LB2L7M4;EURO STOXX 50®;30.03.2027 00:00:00;989,70;999,70;0,96 %;40,51 %;1,00 %;EUR;;;Basic (nicht nachhaltig)
Memory-Express-Zertifikat plus;DE000LB2L7K8;MSCI EMU SRI Select 30 Decrement 3,5% Index;30.03.2027 00:00:00;986,77;1.001,80;3,55 %;21,21 %;4,00 %;EUR;;;ESG (nachhaltig)
Memory-Express-Zertifikat plus;DE000LB2L8P5;Royal Dutch Shell;23.04.2027 00:00:00;1.002,85;1.015,03;1,86 %;44,11 %;3,70 %;EUR;;;Basic (nicht nachhaltig)
Memory-Express-Zertifikat plus;DE000LB2L8M2;EURO STOXX 50®;23.04.2027 00:00:00;982,89;992,82;2,36 %;31,47 %;2,00 %;EUR;x;;Basic (nicht nachhaltig)
Memory-Express-Zertifikat plus;DE000LB2L8F6;Deutsche Telekom;23.04.2027 00:00:00;998,10;1.010,22;1,69 %;24,88 %;3,00 %;EUR;;;Basic (nicht nachhaltig)
Memory-Express-Zertifikat plus;DE000LB2L8C3;Covestro;23.04.2027 00:00:00;999,02;1.019,41;2,16 %;35,23 %;4,50 %;EUR;;;ESG (nachhaltig)
Memory-Express-Zertifikat plus;DE000LB2L8J8;EURO STOXX 50®;23.04.2027 00:00:00;998,75;1.008,84;0,53 %;41,26 %;1,50 %;EUR;;;Basic (nicht nachhaltig)
Memory-Express-Zertifikat plus;DE000LB2L8Q3;Siemens;23.04.2027 00:00:00;989,48;1.001,50;2,88 %;24,02 %;3,50 %;EUR;;;ESG (nachhaltig)
Memory-Express-Zertifikat plus;DE000LB2L8R1;Volkswagen;23.04.2027 00:00:00;1.002,64;1.014,82;2,14 %;40,16 %;4,00 %;EUR;;;Basic (nicht nachhaltig)
Memory-Express-Zertifikat plus;DE000LB2L8N0;MSCI EMU SRI Select 30 Decrement 3,5% Index;23.04.2027 00:00:00;995,90;1.011,07;1,44 %;31,77 %;2,80 %;EUR;;;ESG (nachhaltig)
Memory-Express-Zertifikat plus;DE000LB2L8A7;BASF;23.04.2027 00:00:00;989,81;1.001,83;2,42 %;28,44 %;3,00 %;EUR;;;ESG (nachhaltig)
Memory-Express-Zertifikat plus;DE000LB2L8G4;EURO STOXX 50®;23.04.2027 00:00:00;997,26;1.007,33;0,23 %;51,05 %;1,00 %;EUR;;;Basic (nicht nachhaltig)
Memory-Express-Zertifikat plus;DE000LB2L8D1;Daimler;23.04.2027 00:00:00;1.000,96;1.013,12;2,71 %;43,40 %;4,50 %;EUR;;;Basic (nicht nachhaltig)
Memory-Express-Zertifikat plus;DE000LB2L8L4;EURO STOXX 50®;23.04.2027 00:00:00;982,89;992,82;2,36 %;31,47 %;2,00 %;EUR;;;Basic (nicht nachhaltig)
Memory-Express-Zertifikat plus;DE000LB2L8E9;Deutsche Post;23.04.2027 00:00:00;981,06;992,98;3,64 %;23,40 %;3,50 %;EUR;;;ESG (nachhaltig)
Memory-Express-Zertifikat plus;DE000LB2L8K6;EURO STOXX 50®;23.04.2027 00:00:00;998,75;1.008,84;0,53 %;41,26 %;1,50 %;EUR;x;;Basic (nicht nachhaltig)
Memory-Express-Zertifikat plus;DE000LB2L8H2;EURO STOXX 50®;23.04.2027 00:00:00;997,26;1.007,33;0,23 %;51,05 %;1,00 %;EUR;x;;Basic (nicht nachhaltig)
Memory-Express-Zertifikat plus;DE000LB2L8B5;Bayer;23.04.2027 00:00:00;979,97;991,87;4,61 %;29,23 %;4,50 %;EUR;;;Basic (nicht nachhaltig)
Memory-Express-Zertifikat plus;DE000LB2LD59;Volkswagen;23.04.2027 00:00:00;1.000,79;1.012,95;2,30 %;34,40 %;4,00 %;EUR;;;Basic (nicht nachhaltig)
Memory-Express-Zertifikat plus;DE000LB2LD18;AXA;23.04.2027 00:00:00;997,91;1.010,03;2,81 %;29,23 %;4,30 %;EUR;;;ESG (nachhaltig)
Memory-Express-Zertifikat plus;DE000LB2LD34;Bayer;23.04.2027 00:00:00;961,80;973,48;6,31 %;18,44 %;4,50 %;EUR;;;Basic (nicht nachhaltig)
Memory-Express-Zertifikat plus;DE000LB2LKA5;EURO STOXX 50®;23.04.2027 00:00:00;987,67;997,65;0,85 %;44,00 %;0,75 %;EUR;x;;Basic (nicht nachhaltig)
Memory-Express-Zertifikat plus;DE000LB2LK92;EURO STOXX 50®;23.04.2027 00:00:00;987,88;997,86;0,62 %;49,09 %;0,50 %;EUR;x;;Basic (nicht nachhaltig)
Memory-Express-Zertifikat plus;DE000LB2LKB3;EURO STOXX 50®;23.04.2027 00:00:00;987,27;997,24;1,10 %;38,91 %;1,00 %;EUR;x;;Basic (nicht nachhaltig)
Memory-Express-Zertifikat plus;DE000LB2LL26;SAP;23.04.2027 00:00:00;;;;18,84 %;2,80 %;EUR;;;ESG (nachhaltig)
Memory-Express-Zertifikat plus;DE000LB2LL18;MSCI EMU SRI Select 30 Decrement 3,5% Index;23.04.2027 00:00:00;;;;30,39 %;2,50 %;EUR;;;ESG (nachhaltig)
Memory-Express-Zertifikat plus;DE000LB2LKU3;EURO STOXX 50®;23.04.2027 00:00:00;;;;38,80 %;1,50 %;EUR;;;Basic (nicht nachhaltig)
Memory-Express-Zertifikat plus;DE000LB2LKQ1;Deutsche Telekom;23.04.2027 00:00:00;;;;25,95 %;3,00 %;EUR;;;Basic (nicht nachhaltig)
Memory-Express-Zertifikat plus;DE000LB2LKH0;adidas;23.04.2027 00:00:00;;;;25,26 %;3,00 %;EUR;;;ESG (nachhaltig)
Memory-Express-Zertifikat plus;DE000LB2LKL2;BASF;23.04.2027 00:00:00;;;;23,03 %;3,50 %;EUR;;;ESG (nachhaltig)
Memory-Express-Zertifikat plus;DE000LB2LKZ2;EURO STOXX 50®;23.04.2027 00:00:00;;;;20,45 %;3,00 %;EUR;x;;Basic (nicht nachhaltig)
Memory-Express-Zertifikat plus;DE000LB2LKW9;EURO STOXX 50®;23.04.2027 00:00:00;;;;28,60 %;2,20 %;EUR;;;Basic (nicht nachhaltig)
Memory-Express-Zertifikat plus;DE000LB2LKN8;Daimler;23.04.2027 00:00:00;;;;30,32 %;5,20 %;EUR;;;Basic (nicht nachhaltig)
Memory-Express-Zertifikat plus;DE000LB2LL34;Siemens;23.04.2027 00:00:00;;;;23,31 %;3,00 %;EUR;;;ESG (nachhaltig)
Memory-Express-Zertifikat plus;DE000LB2LL00;Infineon;23.04.2027 00:00:00;;;;35,70 %;3,40 %;EUR;;;ESG (nachhaltig)
Memory-Express-Zertifikat plus;DE000LB2LKX7;EURO STOXX 50®;23.04.2027 00:00:00;;;;28,60 %;2,20 %;EUR;x;;Basic (nicht nachhaltig)
Memory-Express-Zertifikat plus;DE000LB2LKT5;EURO STOXX 50®;23.04.2027 00:00:00;;;;49,00 %;1,10 %;EUR;x;;Basic (nicht nachhaltig)
Memory-Express-Zertifikat plus;DE000LB2LKV1;EURO STOXX 50®;23.04.2027 00:00:00;;;;38,80 %;1,50 %;EUR;x;;Basic (nicht nachhaltig)
Memory-Express-Zertifikat plus;DE000LB2LKR9;E.ON;23.04.2027 00:00:00;;;;24,43 %;3,60 %;EUR;;;ESG (nachhaltig)
Memory-Express-Zertifikat plus;DE000LB2LKS7;EURO STOXX 50®;23.04.2027 00:00:00;;;;49,00 %;1,10 %;EUR;;;Basic (nicht nachhaltig)
Memory-Express-Zertifikat plus;DE000LB2LKM0;Bayer;23.04.2027 00:00:00;;;;17,98 %;5,60 %;EUR;;;Basic (nicht nachhaltig)
Memory-Express-Zertifikat plus;DE000LB2LKJ6;Allianz;23.04.2027 00:00:00;;;;24,62 %;4,00 %;EUR;;;ESG (nachhaltig)
Memory-Express-Zertifikat plus;DE000LB2LL42;Total;23.04.2027 00:00:00;;;;33,50 %;3,50 %;EUR;;;ESG (nachhaltig)
Memory-Express-Zertifikat plus;DE000LB2LKY5;EURO STOXX 50®;23.04.2027 00:00:00;;;;20,45 %;3,00 %;EUR;;;Basic (nicht nachhaltig)
Memory-Express-Zertifikat plus;DE000LB2LKP3;Deutsche Post;23.04.2027 00:00:00;;;;23,81 %;3,00 %;EUR;;;ESG (nachhaltig)
Memory-Express-Zertifikat plus;DE000LB2LKK4;AXA;23.04.2027 00:00:00;;;;41,24 %;3,00 %;EUR;;;ESG (nachhaltig)
Performance-Deep-Express-Zertifikat;DE000LB2L5G0;E.ON;22.01.2027 00:00:00;943,56;955,02;11,48 %;17,94 %;5,55 %;EUR;;;ESG (nachhaltig)
Performance-Deep-Express-Zertifikat;DE000LB2LDS2;Total;30.03.2027 00:00:00;1.012,64;1.024,94;1,82 %;28,07 %;4,50 %;EUR;;;ESG (nachhaltig)
Performance-Deep-Express-Zertifikat;DE000LB2LDN3;MSCI EMU SRI Select 30 Decrement 3,5% Index;30.03.2027 00:00:00;963,24;977,91;5,61 %;23,66 %;3,70 %;EUR;;;ESG (nachhaltig)
Performance-Deep-Express-Zertifikat;DE000LB2LDQ6;AXA;30.03.2027 00:00:00;1.023,51;1.035,94;2,16 %;33,96 %;6,00 %;EUR;;;ESG (nachhaltig)
Performance-Deep-Express-Zertifikat;DE000LB2LDP8;Allianz;30.03.2027 00:00:00;987,52;999,51;3,07 %;25,15 %;3,25 %;EUR;;;ESG (nachhaltig)
Performance-Deep-Express-Zertifikat;DE000LB2LDR4;Deutsche Telekom;30.03.2027 00:00:00;997,88;1.010,00;1,84 %;25,22 %;3,00 %;EUR;;;Basic (nicht nachhaltig)
Safe-Anleihe mit Cap;DE000LB2U801;Deutsche Telekom;26.06.2026 00:00:00;99,48;99,68;6,59 %;;;EUR;;;Basic (nicht nachhaltig)
Safe-Anleihe mit Cap;DE000LB2U7Y8;EURO STOXX 50®;23.06.2028 00:00:00;99,89;100,09;1,55 %;;;EUR;;;Basic (nicht nachhaltig)
Safe-Anleihe mit Cap;DE000LB2U7X0;MSCI EMU SRI Select 30 Decrement 3,5% Index;26.06.2026 00:00:00;99,70;100,10;2,13 %;;;EUR;;;ESG (nachhaltig)
Safe-Anleihe mit Cap;DE000LB2U7W2;EURO STOXX® Select Dividend 30;27.02.2026 00:00:00;100,28;100,48;2,19 %;;;EUR;;;Basic (nicht nachhaltig)
Safe-Anleihe mit Cap;DE000LB2U7Z5;AXA;26.06.2026 00:00:00;100,48;100,88;3,31 %;;;EUR;;;ESG (nachhaltig)
Safe-Anleihe mit Cap;DE000LB2UNP8;MSCI EMU SRI Select 30 Decrement 3,5% Index;23.06.2028 00:00:00;99,36;100,98;2,38 %;;;EUR;;;ESG (nachhaltig)
Safe-Anleihe mit Cap;DE000LB2UNN3;EURO STOXX 50®;23.06.2028 00:00:00;100,13;100,94;1,31 %;;;EUR;;;Basic (nicht nachhaltig)
Safe-Anleihe mit Cap;DE000LB2UNM5;EURO STOXX® Select Dividend 30;26.06.2026 00:00:00;100,75;101,15;2,44 %;;;EUR;;;Basic (nicht nachhaltig)
